icd_version,icd_code,cause_description,l1_category_code,l1_category_name,first_year,last_year,years_active,total_deaths,avg_deaths_per_year,max_population,deaths_per_100k
ICD-7,2921,Other anaemias of specified type — Acute haemolytic anaemia,L1_01,Infectious and Communicable Diseases,1959,1967,9,86,9.555555555555555,3634800,0.262890820830735
ICD-7,2922,Other anaemias of specified type — Other haemolytic anaemias,L1_01,Infectious and Communicable Diseases,1959,1967,9,165,18.333333333333332,3634800,0.5043835515938521
ICD-7,2923,Other anaemias of specified type — Leuko-erythroblastic anaemia,L1_01,Infectious and Communicable Diseases,1959,1967,9,980,108.88888888888889,3634800,2.995732609466515
ICD-7,2924,Other anaemias of specified type — Aplastic anaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2481,248.1,3634800,6.825685044569164
ICD-7,2925,Other anaemias of specified type — Non-regenerative anaemia,L1_01,Infectious and Communicable Diseases,1959,1967,9,66,7.333333333333333,3634800,0.2017534206375408
ICD-7,2926,Other anaemias of specified type — Sickle cell anaemia,L1_01,Infectious and Communicable Diseases,1959,1967,8,65,8.125,3634800,0.22353361945636627
ICD-7,2927,Other anaemias of specified type — other specified anaemias,L1_01,Infectious and Communicable Diseases,1959,1967,9,84,9.333333333333334,3634800,0.2567770808114156
ICD-7,2930,Anaemia of unspecified type — Anaemia of unspecified type,L1_01,Infectious and Communicable Diseases,1958,1967,10,2114,211.4,3634800,5.816000880378563
ICD-7,2940,Polycythaemia — Polycythaemia,L1_01,Infectious and Communicable Diseases,1958,1967,10,1028,102.8,3634800,2.828216132937163
ICD-7,2950,Haemophilia — Haemophilia,L1_03,Congenital and Developmental Conditions,1958,1967,10,127,12.7,3634800,0.34940024210410475
ICD-7,2960,Purpura and other haemorrhagic conditions — Purpura and other haemorrhagic conditions,L1_06,Respiratory and Environmental Disease,1958,1967,10,1396,139.6,3634800,3.840651480136459
ICD-7,2970,Agranulocytosis — Agranulocytosis,L1_01,Infectious and Communicable Diseases,1958,1967,10,234,23.4,3634800,0.6437768240343347
ICD-7,2980,Diseases of spleen — Hepatolienal fibrosis,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,420,46.666666666666664,3634800,1.2838854040570777
ICD-7,2981,Diseases of spleen — Other,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,235,23.5,3634800,0.6465280070430285
ICD-7,2990,Other diseases of blood and blood-forming organs — Other diseases of blood and blood-forming organs,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,503,50.3,3634800,1.3838450533729503
ICD-7,3000,Schizophrenic disorders (dementia praecox) — Simple type,L1_01,Infectious and Communicable Diseases,1959,1967,8,17,2.125,3634800,0.058462638934741934
ICD-7,3001,Schizophrenic disorders (dementia praecox) — Hebephrenic type,L1_01,Infectious and Communicable Diseases,1959,1965,7,19,2.7142857142857144,3559200,0.07626111806826574
ICD-7,3002,Schizophrenic disorders (dementia praecox) — Catatonic type,L1_01,Infectious and Communicable Diseases,1959,1967,9,37,4.111111111111111,3634800,0.11310419035740923
ICD-7,3003,Schizophrenic disorders (dementia praecox) — Paranoid type,L1_01,Infectious and Communicable Diseases,1961,1967,6,10,1.6666666666666667,3634800,0.04585305014489564
ICD-7,3004,Schizophrenic disorders (dementia praecox) — Acute schizophrenic reaction,L1_01,Infectious and Communicable Diseases,1960,1967,5,6,1.2,3634800,0.03301419610432486
ICD-7,3006,Schizophrenic disorders (dementia praecox) — Schizo-affective psychosis,L1_01,Infectious and Communicable Diseases,1961,1966,2,2,1.0,3566300,0.02804026582171999
ICD-7,3007,Schizophrenic disorders (dementia praecox) — other and unspecified,L1_01,Infectious and Communicable Diseases,1958,1967,10,279,27.9,3634800,0.767580059425553
ICD-7,3010,Manic-depressive reaction — Manic and circular,L1_01,Infectious and Communicable Diseases,1959,1967,9,49,5.444444444444445,3634800,0.14978663047332577
ICD-7,3011,Manic-depressive reaction — Depressive,L1_01,Infectious and Communicable Diseases,1959,1967,9,72,8.0,3634800,0.22009464069549906
ICD-7,3012,Manic-depressive reaction — Other,L1_01,Infectious and Communicable Diseases,1958,1967,10,80,8.0,3634800,0.22009464069549906
ICD-7,3020,Involutional melancholia — Involutional melancholia,L1_01,Infectious and Communicable Diseases,1958,1966,9,28,3.111111111111111,3566300,0.0872363825564622
ICD-7,3030,Paranoia and paranoid states — Paranoia and paranoid states,L1_05,Chronic Non-Communicable Diseases,1958,1967,8,23,2.875,3634800,0.07909651149994497
ICD-7,3040,Senile psychosis — Senile psychosis,L1_04,Later-Life Mortality,1958,1967,10,6651,665.1,3634800,18.298118190822052
ICD-7,3050,Presenile psychosis — Presenile psychosis,L1_01,Infectious and Communicable Diseases,1958,1967,10,1179,117.9,3634800,3.2436447672499176
ICD-7,3070,Alcoholic psychosis — Alcoholic psychosis,L1_09,Self-Harm and Substance Use,1958,1967,9,45,5.0,3634800,0.13755915043468692
ICD-7,3090,Other and unspecified psychoses — Other and unspecified psychoses,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,469,46.9,3634800,1.2903048310773633
ICD-7,3100,Anxiety reaction without mention of somatic symptoms — Anxiety reaction without mention of somatic symptoms,L1_10,"Ill-Defined, Administrative, and Other Causes",1958,1967,10,37,3.7,3634800,0.10179377132166832
ICD-7,3110,Hysterical reaction without mention of anxiety reaction — Hysterical reaction without mention of anxiety reaction,L1_01,Infectious and Communicable Diseases,1958,1967,10,271,27.1,3634800,0.7455705953560031
ICD-7,3130,Obsessive-compulsive reaction — Obsessive-compulsive reaction,L1_01,Infectious and Communicable Diseases,1958,1966,4,5,1.25,3566300,0.03505033227714999
ICD-7,3140,Neurotic-depressive reaction — Neurotic-depressive reaction,L1_01,Infectious and Communicable Diseases,1958,1967,10,86,8.6,3634800,0.2366017387476615
ICD-7,3150,Psychoneurosis with somatic symptoms (somatization reaction) affecting circulatory system — Neurocirculatory asthenia,L1_10,"Ill-Defined, Administrative, and Other Causes",1963,1963,1,1,1.0,3481900,0.02871995175048106
ICD-7,3152,Psychoneurosis with somatic symptoms (somatization reaction) affecting circulatory system — Other circulatory manifestations of psychogenic origin,L1_10,"Ill-Defined, Administrative, and Other Causes",1958,1965,2,3,1.5,3559200,0.04214430209035738
ICD-7,3161,Psychoneurosis with somatic symptoms (somatization reaction) affecting digestive system — Irritability of colon specified as of psychogenic origin,L1_05,Chronic Non-Communicable Diseases,1959,1962,2,2,1.0,3559200,0.02809620139357159
ICD-7,3162,Psychoneurosis with somatic symptoms (somatization reaction) affecting digestive system — Gastric neuroses,L1_05,Chronic Non-Communicable Diseases,1959,1967,4,10,2.5,3634800,0.06877957521734346
ICD-7,3163,Psychoneurosis with somatic symptoms (somatization reaction) affecting digestive system — Other digestive manifestations specified as of psychogenic origin,L1_05,Chronic Non-Communicable Diseases,1963,1966,2,3,1.5,3566300,0.04206039873257998
ICD-7,3171,Psychoneurosis with somatic symptoms (somatization reactions) affecting other systems — Psychogenic reactions affecting genito-urinary system,L1_10,"Ill-Defined, Administrative, and Other Causes",1959,1962,3,5,1.6666666666666667,3559200,0.04682700232261932
ICD-7,3173,Psychoneurosis with somatic symptoms (somatization reactions) affecting other systems — Other cutaneous neuroses,L1_10,"Ill-Defined, Administrative, and Other Causes",1959,1959,1,1,1.0,3548000,0.028184892897406992
ICD-7,3175,Psychoneurosis with somatic symptoms (somatization reactions) affecting other systems — Psychogenic reactions affecting other systems,L1_10,"Ill-Defined, Administrative, and Other Causes",1958,1958,1,2,2.0,3555000,0.05625879043600562
ICD-7,3180,"Psychoneurotic disorders, other, mixed, and unspecified types — Hypochrondriacal reaction",L1_05,Chronic Non-Communicable Diseases,1959,1965,5,7,1.4,3559200,0.03933468195100022
ICD-7,3182,"Psychoneurotic disorders, other, mixed, and unspecified types — Occupational neurosis",L1_06,Respiratory and Environmental Disease,1965,1965,1,1,1.0,3522200,0.02839134631764238
ICD-7,3183,"Psychoneurotic disorders, other, mixed, and unspecified types — Asthenic reaction",L1_05,Chronic Non-Communicable Diseases,1959,1965,5,9,1.8,3559200,0.05057316250842886
ICD-7,3185,"Psychoneurotic disorders, other, mixed, and unspecified types — Of other unspecified types",L1_05,Chronic Non-Communicable Diseases,1958,1967,10,34,3.4,3634800,0.09354022229558709
ICD-7,3204,Pathological personality — Antisocial personality,L1_01,Infectious and Communicable Diseases,1965,1965,1,1,1.0,3522200,0.02839134631764238
ICD-7,3206,Pathological personality — Sexual deviation,L1_01,Infectious and Communicable Diseases,1964,1964,1,1,1.0,3491800,0.028638524543215534
ICD-7,3207,Pathological personality — Other and unspecified,L1_01,Infectious and Communicable Diseases,1958,1964,3,5,1.6666666666666667,3559200,0.04682700232261932
ICD-7,3210,Immature personality — Emotional instability,L1_01,Infectious and Communicable Diseases,1960,1961,2,3,1.5,3559200,0.04214430209035738
ICD-7,3220,Alcoholism — Acute,L1_09,Self-Harm and Substance Use,1958,1967,10,72,7.2,3634800,0.19808517662594916
ICD-7,3221,Alcoholism — Chronic,L1_09,Self-Harm and Substance Use,1958,1967,10,368,36.8,3634800,1.0124353471992955
ICD-7,3222,Alcoholism — Unspecified,L1_09,Self-Harm and Substance Use,1958,1967,10,99,9.9,3634800,0.2723671178606801
ICD-7,3230,Other drug addiction — Other drug addiction,L1_09,Self-Harm and Substance Use,1958,1967,10,84,8.4,3634800,0.23109937273027403
ICD-7,3250,Mental deficiency — Idiocy,L1_03,Congenital and Developmental Conditions,1959,1967,9,97,10.777777777777779,3634800,0.29651639093699184
ICD-7,3251,Mental deficiency — Imbecility,L1_03,Congenital and Developmental Conditions,1959,1967,9,35,3.888888888888889,3634800,0.10699045033808982
ICD-7,3252,Mental deficiency — Moron,L1_03,Congenital and Developmental Conditions,1959,1967,9,56,6.222222222222222,3634800,0.17118472054094372
ICD-7,3254,Mental deficiency — Mongolism,L1_03,Congenital and Developmental Conditions,1959,1967,9,486,54.0,3634800,1.4856388246946186
ICD-7,3255,Mental deficiency — Other and unspecified types,L1_03,Congenital and Developmental Conditions,1958,1967,10,467,46.7,3634800,1.2848024650599759
ICD-7,3262,"Other and unspecified character, behaviour, and intelligence disorders — Other speech impediments of non-organic origin",L1_01,Infectious and Communicable Diseases,1960,1960,1,1,1.0,3550000,0.028169014084507043
ICD-7,3300,Subarachnoid haemorrhage — Subarachnoid haemorrhage,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,36243,3624.3,3634800,99.71112578408717
ICD-7,3310,Cerebral haemorrhage — Cerebral haemorrhage,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,288587,28858.7,3634800,793.9556509298999
ICD-7,3320,Cerebal embolism and thrombosis — Cerebal embolism and thrombosis,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,366353,36635.3,3634800,1007.9041487839772
ICD-7,3330,Spasm of cerebal arteries — Spasm of cerebal arteries,L1_01,Infectious and Communicable Diseases,1958,1967,8,18,2.25,3634800,0.06190161769560911
ICD-7,3340,Other and ill-defined vascular lesions affecting central nervous system — Other and ill-defined vascular lesions affecting central nervous system,L1_10,"Ill-Defined, Administrative, and Other Causes",1958,1967,10,80084,8008.4,3634800,220.32574006822935
ICD-7,3400,"Meningitis, except meningococcal and tuberculous — H.influenzae",L1_01,Infectious and Communicable Diseases,1958,1967,10,359,35.9,3634800,0.9876747001210521
ICD-7,3401,"Meningitis, except meningococcal and tuberculous — Pneumococcus",L1_01,Infectious and Communicable Diseases,1958,1967,10,1325,132.5,3634800,3.6453174865192035
ICD-7,3402,"Meningitis, except meningococcal and tuberculous — Due to other specified organism",L1_01,Infectious and Communicable Diseases,1958,1967,10,759,75.9,3634800,2.0881479035985477
ICD-7,3403,"Meningitis, except meningococcal and tuberculous — With no organism specified as cause",L1_01,Infectious and Communicable Diseases,1958,1967,10,1425,142.5,3634800,3.9204357873885773
ICD-7,3410,Phlebitis and thrombophlebitis of intracranial venous sinuses — Phlebitis and thrombophlebitis of intracranial venous sinuses,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,246,24.6,3634800,0.6767910201386597
ICD-7,3420,Intracranial and intraspinal abscess — Intracranial and intraspinal abscess,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,728,72.8,3634800,2.0028612303290414
ICD-7,3430,"Encephalitis, myelitis, and encephalomyelitis (except acute infectious) — Encephalitis, myelitis, and encephalomyelitis (except acute infectious)",L1_01,Infectious and Communicable Diseases,1958,1967,10,1124,112.4,3634800,3.092329701771762
ICD-7,3440,Late effects of intracranial abscess or pyogenic infection — Late effects of intracranial abscess or pyogenic infection,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,835,83.5,3634800,2.2972378122592714
ICD-7,3450,Multiple sclerosis — Multiple sclerosis,L1_01,Infectious and Communicable Diseases,1958,1967,10,8415,841.5,3634800,23.151205018157807
ICD-7,3500,Paralysis agitans — Paralysis agitans,L1_01,Infectious and Communicable Diseases,1958,1967,10,16205,1620.5,3634800,44.58292065588203
ICD-7,3510,Cerebral spastic infantile paralysis — Cerebral spastic infantile paralysis,L1_01,Infectious and Communicable Diseases,1958,1967,10,1115,111.5,3634800,3.067569054693518
ICD-7,3520,Other cerebral paralysis — Other cerebral paralysis,L1_01,Infectious and Communicable Diseases,1958,1967,10,6389,638.9,3634800,17.577308242544294
ICD-7,3530,Epilepsy — Petit mal,L1_05,Chronic Non-Communicable Diseases,1958,1967,7,447,63.857142857142854,3634800,1.7568268641230014
ICD-7,3531,Epilepsy — Grand mal,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,251,27.88888888888889,3634800,0.767274372424587
ICD-7,3532,Epilepsy — Status epilepticus,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2587,258.7,3634800,7.1173104434907
ICD-7,3533,Epilepsy — Other and unspecified,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,3348,372.0,3634800,10.234400792340708
ICD-7,3540,Migraine — Migraine,L1_01,Infectious and Communicable Diseases,1959,1967,7,10,1.4285714285714286,3634800,0.03930261440991054
ICD-7,3550,Other diseases of brain — Other diseases of brain,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2938,293.8,3634800,8.082975679542203
ICD-7,3560,Motor neurone disease and muscular atrophy — Progressive muscular atrophy,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2639,263.9,3634800,7.260371959942774
ICD-7,3561,Motor neurone disease and muscular atrophy — Amyotrophic lateral sclerosis,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,604,60.4,3634800,1.661714537251018
ICD-7,3562,Motor neurone disease and muscular atrophy — Spinal type of muscular atrophy,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,294,29.4,3634800,0.8088478045559591
ICD-7,3563,Motor neurone disease and muscular atrophy — Other and unspecified manifestations,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,2158,239.77777777777777,3634800,6.596725480845652
ICD-7,3570,Other diseases of spinal cord — Other diseases of spinal cord,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,661,66.1,3634800,1.818531968746561
ICD-7,3600,Facial paralysis — Facial paralysis,L1_01,Infectious and Communicable Diseases,1959,1967,8,12,1.5,3634800,0.041267745130406076
ICD-7,3610,Trigeminal neuralgia — Trigeminal neuralgia,L1_05,Chronic Non-Communicable Diseases,1958,1966,9,38,4.222222222222222,3566300,0.11839223346948441
ICD-7,3630,Sciatica — Sciatica,L1_05,Chronic Non-Communicable Diseases,1958,1967,8,17,2.125,3634800,0.058462638934741934
ICD-7,3640,Polyneuritis and polyradiculitis — Polyneuritis and polyradiculitis,L1_01,Infectious and Communicable Diseases,1958,1967,10,514,51.4,3634800,1.4141080664685814
ICD-7,3650,Erythroedema polyneuritica — Erythroedema polyneuritica,L1_01,Infectious and Communicable Diseases,1958,1967,7,10,1.4285714285714286,3634800,0.03930261440991054
ICD-7,3660,Other and unspecified forms of neuralgia and neuritis — Other and unspecified forms of neuralgia and neuritis,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,102,10.2,3634800,0.2806206668867613
ICD-7,3670,Other diseases of cranial nerves — Other diseases of cranial nerves,L1_05,Chronic Non-Communicable Diseases,1958,1967,6,9,1.5,3634800,0.041267745130406076
